id;simrun;trial;choice1;choice2;s2;win;common;stay;rt1;rt2
97;1;62;1;2;1;1;1;1;1;1
97;1;63;1;1;1;0;1;1;1;1
97;1;64;2;2;2;1;1;0;1;1
97;1;65;1;2;2;0;0;0;1;1
97;1;66;1;1;1;0;1;1;1;1
97;1;67;1;1;1;1;1;1;1;1
97;1;68;1;2;2;1;0;1;1;1
97;1;69;2;1;2;1;1;0;1;1
97;1;70;2;1;2;1;1;1;1;1
97;1;71;1;2;1;1;1;0;1;1
97;1;72;2;2;2;0;1;0;1;1
97;1;73;1;1;1;1;1;0;1;1
97;1;74;1;1;1;1;1;1;1;1
97;1;75;1;2;1;1;1;1;1;1
97;1;76;2;1;1;0;0;0;1;1
97;1;77;2;1;2;1;1;1;1;1
97;1;78;2;2;2;0;1;1;1;1
97;1;79;1;2;1;1;1;0;1;1
97;1;80;1;2;1;1;1;1;1;1
97;1;81;1;2;1;1;1;1;1;1
97;1;82;2;1;1;0;0;0;1;1
97;1;83;1;2;2;1;0;0;1;1
97;1;84;2;1;2;0;1;0;1;1
97;1;85;2;2;1;0;0;1;1;1
97;1;86;1;1;1;0;1;0;1;1
97;1;87;1;1;1;1;1;1;1;1
97;1;88;2;1;1;0;0;0;1;1
97;1;89;2;1;2;1;1;1;1;1
97;1;90;1;1;1;0;1;0;1;1
97;1;91;2;2;2;0;1;0;1;1
97;1;92;2;2;1;1;0;1;1;1
97;1;93;2;2;1;0;0;1;1;1
97;1;94;1;1;1;1;1;0;1;1
97;1;95;2;1;2;0;1;0;1;1
97;1;96;2;1;2;1;1;1;1;1
97;1;97;1;1;1;1;1;0;1;1
97;1;98;2;2;2;1;1;0;1;1
97;1;99;1;1;1;0;1;0;1;1
97;1;100;1;1;1;0;1;1;1;1
97;1;101;1;2;2;0;0;1;1;1
97;1;102;2;2;1;1;0;0;1;1
97;1;103;1;1;1;0;1;0;1;1
97;1;104;2;2;1;1;0;0;1;1
97;1;105;2;1;1;0;0;1;1;1
97;1;106;1;1;2;0;0;0;1;1
97;1;107;1;2;1;0;1;1;1;1
97;1;108;2;1;2;1;1;0;1;1
97;1;109;2;1;1;0;0;1;1;1
97;1;110;2;2;2;0;1;1;1;1
97;1;111;2;2;1;1;0;1;1;1
97;1;112;2;2;1;1;0;1;1;1
97;1;113;1;2;1;1;1;0;1;1
97;1;114;2;1;1;0;0;0;1;1
97;1;115;2;2;2;1;1;1;1;1
97;1;116;1;1;1;0;1;0;1;1
97;1;117;1;2;1;1;1;1;1;1
97;1;118;2;2;2;1;1;0;1;1
97;1;119;2;1;2;1;1;1;1;1
97;1;120;1;2;2;1;0;0;1;1
97;1;121;2;1;2;1;1;0;1;1
97;1;122;1;1;1;1;1;0;1;1
97;1;123;1;2;1;1;1;1;1;1
97;1;124;1;1;1;0;1;1;1;1
97;1;125;2;1;2;0;1;0;1;1
98;1;1;2;2;2;0;1;0;1;1
98;1;2;1;2;1;1;1;0;1;1
98;1;3;2;1;2;1;1;0;1;1
98;1;4;2;2;2;0;1;1;1;1
98;1;5;2;2;2;1;1;1;1;1
98;1;6;2;2;1;0;0;1;1;1
98;1;7;2;2;1;1;0;1;1;1
98;1;8;1;1;2;0;0;0;1;1
98;1;9;2;1;2;1;1;0;1;1
98;1;10;1;1;1;1;1;0;1;1
98;1;11;1;1;1;0;1;1;1;1
98;1;12;2;2;1;1;0;0;1;1
98;1;13;1;1;1;0;1;0;1;1
98;1;14;1;2;1;1;1;1;1;1
98;1;15;1;1;2;1;0;1;1;1
98;1;16;1;2;2;0;0;1;1;1
98;1;17;2;1;2;1;1;0;1;1
98;1;18;1;1;1;1;1;0;1;1
98;1;19;1;1;1;0;1;1;1;1
98;1;20;1;1;1;1;1;1;1;1
98;1;21;2;2;2;0;1;0;1;1
98;1;22;2;2;2;0;1;1;1;1
98;1;23;2;1;2;0;1;1;1;1
98;1;24;2;1;2;1;1;1;1;1
98;1;25;1;1;2;1;0;0;1;1
98;1;26;1;2;2;0;0;1;1;1
98;1;27;1;1;1;0;1;1;1;1
98;1;28;-1;-1;-1;0;-1;0;1;1
98;1;29;1;2;1;0;1;0;1;1
98;1;30;2;1;2;0;1;0;1;1
98;1;31;1;1;1;1;1;0;1;1
98;1;32;2;1;2;0;1;0;1;1
98;1;33;2;2;2;1;1;1;1;1
98;1;34;2;1;2;0;1;1;1;1
98;1;35;2;1;1;0;0;1;1;1
98;1;36;1;1;1;0;1;0;1;1
98;1;37;1;1;1;1;1;1;1;1
98;1;38;1;2;1;1;1;1;1;1
98;1;39;1;2;1;1;1;1;1;1
98;1;40;1;1;1;0;1;1;1;1
98;1;41;2;1;2;1;1;0;1;1
98;1;42;1;1;1;0;1;0;1;1
98;1;43;2;2;1;0;0;0;1;1
98;1;44;1;2;1;0;1;0;1;1
98;1;45;2;1;2;1;1;0;1;1
98;1;46;1;1;2;1;0;0;1;1
98;1;47;1;1;1;1;1;1;1;1
98;1;48;1;1;2;0;0;1;1;1
98;1;49;2;2;2;0;1;0;1;1
98;1;50;-1;-1;-1;0;-1;0;1;1
98;1;51;2;2;2;0;1;0;1;1
98;1;52;1;2;1;1;1;0;1;1
98;1;53;2;2;1;0;0;0;1;1
98;1;54;2;2;1;1;0;1;1;1
98;1;55;2;1;2;0;1;1;1;1
98;1;56;1;2;1;1;1;0;1;1
98;1;57;2;1;2;1;1;0;1;1
98;1;58;2;2;2;1;1;1;1;1
98;1;59;1;2;2;1;0;0;1;1
98;1;60;1;1;1;1;1;1;1;1
98;1;61;1;2;1;1;1;1;1;1
98;1;62;1;1;1;1;1;1;1;1
98;1;63;1;2;2;1;0;1;1;1
98;1;64;1;1;1;1;1;1;1;1
98;1;65;1;1;1;1;1;1;1;1
98;1;66;2;2;2;0;1;0;1;1
98;1;67;1;2;1;0;1;0;1;1
98;1;68;2;2;1;0;0;0;1;1
98;1;69;2;1;1;0;0;1;1;1
98;1;70;1;1;1;0;1;0;1;1
98;1;71;1;2;1;0;1;1;1;1
98;1;72;2;2;2;1;1;0;1;1
98;1;73;1;1;1;1;1;0;1;1
98;1;74;2;2;2;1;1;0;1;1
98;1;75;1;2;1;0;1;0;1;1
98;1;76;1;2;2;0;0;1;1;1
98;1;77;2;2;1;1;0;0;1;1
98;1;78;2;1;2;0;1;1;1;1
98;1;79;2;2;2;1;1;1;1;1
98;1;80;1;2;2;1;0;0;1;1
98;1;81;2;1;2;1;1;0;1;1
98;1;82;1;1;1;1;1;0;1;1
98;1;83;1;1;1;1;1;1;1;1
98;1;84;1;1;1;0;1;1;1;1
98;1;85;1;2;1;0;1;1;1;1
98;1;86;1;2;1;1;1;1;1;1
98;1;87;1;1;2;0;0;1;1;1
98;1;88;1;1;1;1;1;1;1;1
98;1;89;2;2;2;1;1;0;1;1
98;1;90;1;1;1;1;1;0;1;1
98;1;91;1;1;1;1;1;1;1;1
98;1;92;2;2;2;0;1;0;1;1
98;1;93;2;2;2;0;1;1;1;1
98;1;94;1;1;1;1;1;0;1;1
98;1;95;2;2;2;1;1;0;1;1
98;1;96;1;1;2;1;0;0;1;1
98;1;97;1;1;1;1;1;1;1;1
98;1;98;1;2;2;0;0;1;1;1
98;1;99;2;2;2;1;1;0;1;1
98;1;100;2;1;2;1;1;1;1;1
98;1;101;1;2;1;0;1;0;1;1
98;1;102;2;2;2;0;1;0;1;1
98;1;103;1;2;1;1;1;0;1;1
98;1;104;2;2;2;0;1;0;1;1
98;1;105;1;1;2;1;0;0;1;1
98;1;106;2;1;2;0;1;0;1;1
98;1;107;1;2;2;0;0;0;1;1
98;1;108;2;2;2;1;1;0;1;1
98;1;109;1;1;1;1;1;0;1;1
98;1;110;2;1;1;0;0;0;1;1
98;1;111;1;1;1;0;1;0;1;1
98;1;112;1;1;1;0;1;1;1;1
98;1;113;2;2;2;0;1;0;1;1
98;1;114;1;2;1;1;1;0;1;1
98;1;115;2;1;1;0;0;0;1;1
98;1;116;1;1;2;1;0;0;1;1
98;1;117;2;2;2;0;1;0;1;1
98;1;118;2;2;2;0;1;1;1;1
98;1;119;2;1;1;1;0;1;1;1
98;1;120;1;1;1;1;1;0;1;1
98;1;121;1;2;1;1;1;1;1;1
98;1;122;2;1;2;0;1;0;1;1
98;1;123;2;2;2;0;1;1;1;1
98;1;124;-1;-1;-1;0;-1;0;1;1
98;1;125;2;2;2;1;1;0;1;1
99;1;1;2;2;2;0;1;0;1;1
99;1;2;2;1;2;0;1;1;1;1
99;1;3;1;1;1;1;1;0;1;1
99;1;4;1;2;1;1;1;1;1;1
99;1;5;2;2;1;1;0;0;1;1
99;1;6;1;2;1;0;1;0;1;1
99;1;7;1;2;1;1;1;1;1;1
99;1;8;1;1;1;0;1;1;1;1
99;1;9;1;2;1;1;1;1;1;1
99;1;10;1;2;1;1;1;1;1;1
99;1;11;1;2;1;1;1;1;1;1
99;1;12;-1;-1;-1;0;-1;0;1;1
99;1;13;1;2;2;0;0;0;1;1
99;1;14;2;-1;1;0;0;0;1;1
99;1;15;-1;-1;-1;0;-1;0;1;1
99;1;16;2;1;2;1;1;0;1;1
99;1;17;-1;-1;-1;0;-1;0;1;1
99;1;18;2;1;1;0;0;0;1;1
99;1;19;1;1;2;0;0;0;1;1
99;1;20;1;1;2;0;0;1;1;1
99;1;21;1;2;1;1;1;1;1;1
99;1;22;1;-1;2;0;0;1;1;1
99;1;23;1;1;1;0;1;1;1;1
99;1;24;2;1;2;0;1;0;1;1
99;1;25;1;2;2;1;0;0;1;1
99;1;26;-1;-1;-1;0;-1;0;1;1
99;1;27;1;2;1;1;1;0;1;1
99;1;28;2;2;1;1;0;0;1;1
99;1;29;1;2;1;0;1;0;1;1
99;1;30;2;1;2;1;1;0;1;1
99;1;31;2;1;2;1;1;1;1;1
99;1;32;2;1;2;0;1;1;1;1
99;1;33;2;1;2;1;1;1;1;1
99;1;34;2;1;2;0;1;1;1;1
99;1;35;2;1;2;0;1;1;1;1
99;1;36;-1;-1;-1;0;-1;0;1;1
99;1;37;2;2;1;0;0;0;1;1
99;1;38;-1;-1;-1;0;-1;0;1;1
99;1;39;2;1;2;0;1;0;1;1
99;1;40;2;2;2;0;1;1;1;1
99;1;41;-1;-1;-1;0;-1;0;1;1
99;1;42;2;2;1;1;0;0;1;1
99;1;43;2;2;2;0;1;1;1;1
99;1;44;2;1;2;1;1;1;1;1
99;1;45;2;2;2;0;1;1;1;1
99;1;46;2;1;1;0;0;1;1;1
99;1;47;1;1;2;1;0;0;1;1
99;1;48;1;1;1;0;1;1;1;1
99;1;49;1;1;2;0;0;1;1;1
99;1;50;1;2;2;0;0;1;1;1
99;1;51;2;1;2;0;1;0;1;1
99;1;52;2;2;1;0;0;1;1;1
99;1;53;2;2;2;1;1;1;1;1
99;1;54;1;2;1;0;1;0;1;1
99;1;55;1;1;1;0;1;1;1;1
99;1;56;1;1;1;1;1;1;1;1
99;1;57;2;1;1;0;0;0;1;1
99;1;58;1;1;2;0;0;0;1;1
99;1;59;2;2;1;0;0;0;1;1
99;1;60;2;1;1;0;0;1;1;1
99;1;61;1;1;1;0;1;0;1;1
99;1;62;1;2;1;1;1;1;1;1
99;1;63;2;2;1;1;0;0;1;1
99;1;64;2;2;2;0;1;1;1;1
99;1;65;1;2;1;0;1;0;1;1
99;1;66;1;2;2;0;0;1;1;1
99;1;67;2;1;1;1;0;0;1;1
99;1;68;1;1;1;0;1;0;1;1
99;1;69;2;2;2;0;1;0;1;1
99;1;70;2;2;2;0;1;1;1;1
99;1;71;1;1;2;1;0;0;1;1
99;1;72;1;1;2;1;0;1;1;1
99;1;73;1;1;1;1;1;1;1;1
99;1;74;1;1;2;1;0;1;1;1
99;1;75;1;1;1;1;1;1;1;1
99;1;76;1;1;1;0;1;1;1;1
99;1;77;1;1;2;0;0;1;1;1
99;1;78;1;1;2;1;0;1;1;1
99;1;79;1;1;1;1;1;1;1;1
99;1;80;1;1;1;1;1;1;1;1
99;1;81;1;1;2;1;0;1;1;1
99;1;82;1;1;1;0;1;1;1;1
99;1;83;1;1;1;1;1;1;1;1
99;1;84;1;1;1;0;1;1;1;1
99;1;85;1;1;1;0;1;1;1;1
99;1;86;1;1;2;1;0;1;1;1
99;1;87;1;1;1;0;1;1;1;1
99;1;88;1;2;1;1;1;1;1;1
99;1;89;1;1;2;1;0;1;1;1
99;1;90;1;1;2;0;0;1;1;1
99;1;91;1;2;1;0;1;1;1;1
99;1;92;1;2;1;0;1;1;1;1
99;1;93;1;2;2;0;0;1;1;1
99;1;94;1;1;1;0;1;1;1;1
99;1;95;1;1;2;0;0;1;1;1
99;1;96;2;2;2;1;1;0;1;1
99;1;97;2;2;2;0;1;1;1;1
99;1;98;2;1;2;1;1;1;1;1
99;1;99;-1;-1;-1;0;-1;0;1;1
99;1;100;2;1;2;1;1;0;1;1
99;1;101;2;1;2;1;1;1;1;1
99;1;102;2;1;2;0;1;1;1;1
99;1;103;2;1;2;0;1;1;1;1
99;1;104;2;2;2;1;1;1;1;1
99;1;105;2;2;1;0;0;1;1;1
99;1;106;2;2;2;0;1;1;1;1
99;1;107;2;2;1;0;0;1;1;1
99;1;108;2;1;2;1;1;1;1;1
99;1;109;2;1;1;0;0;1;1;1
99;1;110;2;1;2;1;1;1;1;1
99;1;111;2;1;2;0;1;1;1;1
99;1;112;2;1;2;0;1;1;1;1
99;1;113;2;2;1;0;0;1;1;1
99;1;114;2;1;1;0;0;1;1;1
99;1;115;1;1;1;0;1;0;1;1
99;1;116;2;1;2;1;1;0;1;1
99;1;117;2;2;1;0;0;1;1;1
99;1;118;1;2;1;1;1;0;1;1
99;1;119;1;2;1;0;1;1;1;1
99;1;120;1;2;1;1;1;1;1;1
99;1;121;1;1;1;0;1;1;1;1
99;1;122;1;1;1;0;1;1;1;1
99;1;123;2;1;2;0;1;0;1;1
99;1;124;1;1;1;0;1;0;1;1
99;1;125;2;1;2;0;1;0;1;1
100;1;1;1;1;2;1;0;0;1;1
100;1;2;1;1;1;0;1;1;1;1
100;1;3;1;2;2;0;0;1;1;1
100;1;4;2;2;2;0;1;0;1;1
100;1;5;1;1;2;1;0;0;1;1
100;1;6;1;1;1;1;1;1;1;1
100;1;7;1;1;1;1;1;1;1;1
100;1;8;1;1;1;1;1;1;1;1
100;1;9;1;1;1;0;1;1;1;1
100;1;10;1;1;1;0;1;1;1;1
100;1;11;1;1;1;1;1;1;1;1
100;1;12;1;1;1;1;1;1;1;1
100;1;13;1;2;2;0;0;1;1;1
100;1;14;2;1;2;1;1;0;1;1
100;1;15;2;2;2;0;1;1;1;1
100;1;16;2;1;1;0;0;1;1;1
100;1;17;2;1;2;1;1;1;1;1
100;1;18;2;1;2;0;1;1;1;1
100;1;19;1;1;1;1;1;0;1;1
100;1;20;1;1;1;0;1;1;1;1
100;1;21;1;1;1;1;1;1;1;1
100;1;22;1;2;1;1;1;1;1;1
100;1;23;1;2;2;0;0;1;1;1
100;1;24;2;1;2;0;1;0;1;1
100;1;25;1;1;1;0;1;0;1;1
100;1;26;2;2;2;0;1;0;1;1
100;1;27;1;1;1;0;1;0;1;1
100;1;28;1;1;1;1;1;1;1;1
100;1;29;1;1;1;1;1;1;1;1
100;1;30;1;1;1;1;1;1;1;1
100;1;31;1;1;1;1;1;1;1;1
100;1;32;1;1;1;0;1;1;1;1
100;1;33;1;1;1;1;1;1;1;1
100;1;34;1;1;2;0;0;1;1;1
100;1;35;1;1;1;0;1;1;1;1
100;1;36;1;1;1;1;1;1;1;1
100;1;37;1;1;1;0;1;1;1;1
100;1;38;1;1;1;1;1;1;1;1
100;1;39;1;1;1;0;1;1;1;1
100;1;40;1;1;1;1;1;1;1;1
100;1;41;1;1;2;0;0;1;1;1
100;1;42;1;1;1;0;1;1;1;1
100;1;43;1;1;1;0;1;1;1;1
100;1;44;2;1;2;1;1;0;1;1
100;1;45;2;1;2;0;1;1;1;1
100;1;46;2;1;1;0;0;1;1;1
100;1;47;2;2;2;1;1;1;1;1
100;1;48;2;2;2;0;1;1;1;1
100;1;49;2;2;2;1;1;1;1;1
100;1;50;2;2;2;1;1;1;1;1
100;1;51;2;2;2;0;1;1;1;1
100;1;52;2;2;2;1;1;1;1;1
100;1;53;2;2;2;0;1;1;1;1
100;1;54;2;2;2;1;1;1;1;1
100;1;55;2;2;2;1;1;1;1;1
100;1;56;2;2;1;0;0;1;1;1
100;1;57;1;1;1;0;1;0;1;1
100;1;58;2;2;2;1;1;0;1;1
100;1;59;2;2;2;0;1;1;1;1
100;1;60;2;2;2;1;1;1;1;1
100;1;61;1;1;1;0;1;0;1;1
100;1;62;2;2;2;1;1;0;1;1
100;1;63;2;2;2;0;1;1;1;1
100;1;64;2;2;1;0;0;1;1;1
100;1;65;1;1;1;1;1;0;1;1
100;1;66;2;1;2;0;1;0;1;1
100;1;67;2;2;2;0;1;1;1;1
100;1;68;2;2;2;0;1;1;1;1
100;1;69;2;2;1;0;0;1;1;1
100;1;70;2;2;1;1;0;1;1;1
100;1;71;2;2;1;1;0;1;1;1
100;1;72;2;2;2;0;1;1;1;1
100;1;73;2;2;2;0;1;1;1;1
100;1;74;1;2;2;1;0;0;1;1
100;1;75;2;2;2;0;1;0;1;1
100;1;76;2;2;2;1;1;1;1;1
100;1;77;2;2;2;0;1;1;1;1
100;1;78;1;2;1;0;1;0;1;1
100;1;79;2;1;2;0;1;0;1;1
100;1;80;1;1;1;1;1;0;1;1
100;1;81;1;1;1;0;1;1;1;1
100;1;82;2;1;1;0;0;0;1;1
100;1;83;1;2;1;0;1;0;1;1
100;1;84;2;2;2;0;1;0;1;1
100;1;85;2;1;2;0;1;1;1;1
100;1;86;2;2;1;0;0;1;1;1
100;1;87;2;1;1;0;0;1;1;1
100;1;88;2;1;1;1;0;1;1;1
100;1;89;2;1;1;1;0;1;1;1
100;1;90;2;1;1;0;0;1;1;1
100;1;91;1;1;1;1;1;0;1;1
100;1;92;1;2;2;1;0;1;1;1
100;1;93;1;2;2;0;0;1;1;1
100;1;94;1;1;1;0;1;1;1;1
100;1;95;1;2;1;0;1;1;1;1
100;1;96;2;1;1;0;0;0;1;1
100;1;97;2;1;2;1;1;1;1;1
100;1;98;1;1;1;0;1;0;1;1
100;1;99;1;2;1;0;1;1;1;1
100;1;100;1;2;1;0;1;1;1;1
100;1;101;2;1;1;0;0;0;1;1
100;1;102;2;2;2;0;1;1;1;1
100;1;103;2;2;2;1;1;1;1;1
100;1;104;2;2;1;0;0;1;1;1
100;1;105;2;2;2;1;1;1;1;1
100;1;106;2;1;1;0;0;1;1;1
100;1;107;1;2;1;1;1;0;1;1
100;1;108;1;1;1;1;1;1;1;1
100;1;109;1;2;1;1;1;1;1;1
100;1;110;1;2;1;0;1;1;1;1
100;1;111;1;1;1;0;1;1;1;1
100;1;112;1;2;1;0;1;1;1;1
100;1;113;1;2;2;0;0;1;1;1
100;1;114;2;1;2;0;1;0;1;1
100;1;115;1;2;1;0;1;0;1;1
100;1;116;1;1;1;0;1;1;1;1
100;1;117;1;1;1;0;1;1;1;1
100;1;118;2;1;2;1;1;0;1;1
100;1;119;2;2;2;0;1;1;1;1
100;1;120;2;1;2;0;1;1;1;1
100;1;121;1;1;1;0;1;0;1;1
100;1;122;1;2;1;0;1;1;1;1
100;1;123;2;2;1;0;0;0;1;1
100;1;124;2;2;1;0;0;1;1;1
100;1;125;1;2;2;0;0;0;1;1
101;1;1;1;1;1;1;1;0;1;1
101;1;2;2;2;1;0;0;0;1;1
101;1;3;1;1;1;0;1;0;1;1
101;1;4;2;1;2;1;1;0;1;1
101;1;5;1;2;2;1;0;0;1;1
101;1;6;2;1;1;1;0;0;1;1
101;1;7;2;1;2;0;1;1;1;1
101;1;8;2;1;2;0;1;1;1;1
101;1;9;2;-1;2;0;1;1;1;1
101;1;10;2;2;2;1;1;1;1;1
101;1;11;2;1;2;1;1;1;1;1
101;1;12;1;1;1;1;1;0;1;1
101;1;13;1;1;1;1;1;1;1;1
101;1;14;1;2;1;0;1;1;1;1
101;1;15;1;1;2;0;0;1;1;1
101;1;16;1;1;1;1;1;1;1;1
101;1;17;1;1;1;1;1;1;1;1
101;1;18;1;1;1;0;1;1;1;1
101;1;19;2;2;2;1;1;0;1;1
101;1;20;2;2;2;1;1;1;1;1
101;1;21;2;2;2;0;1;1;1;1
101;1;22;1;1;1;0;1;0;1;1
101;1;23;1;2;1;1;1;1;1;1
101;1;24;2;2;2;1;1;0;1;1
101;1;25;2;2;2;1;1;1;1;1
101;1;26;2;2;2;1;1;1;1;1
101;1;27;2;2;2;0;1;1;1;1
101;1;28;1;1;1;0;1;0;1;1
101;1;29;1;2;2;1;0;1;1;1
101;1;30;1;1;1;0;1;1;1;1
101;1;31;1;2;2;1;0;1;1;1
101;1;32;1;2;2;0;0;1;1;1
101;1;33;1;2;1;0;1;1;1;1
101;1;34;2;2;2;0;1;0;1;1
101;1;35;2;2;1;1;0;1;1;1
101;1;36;2;2;2;1;1;1;1;1
101;1;37;1;2;2;1;0;0;1;1
101;1;38;1;2;1;1;1;1;1;1
101;1;39;2;2;1;1;0;0;1;1
101;1;40;1;1;1;1;1;0;1;1
101;1;41;2;2;2;0;1;0;1;1
101;1;42;1;2;1;0;1;0;1;1
101;1;43;1;2;1;0;1;1;1;1
101;1;44;1;2;1;0;1;1;1;1
101;1;45;2;2;2;1;1;0;1;1
101;1;46;2;1;1;1;0;1;1;1
101;1;47;2;2;2;0;1;1;1;1
101;1;48;1;1;1;1;1;0;1;1
101;1;49;2;1;1;0;0;0;1;1
101;1;50;1;1;1;0;1;0;1;1
101;1;51;2;2;1;0;0;0;1;1
101;1;52;1;1;1;1;1;0;1;1
101;1;53;1;2;2;0;0;1;1;1
101;1;54;2;1;2;0;1;0;1;1
101;1;55;1;1;1;1;1;0;1;1
101;1;56;2;1;2;0;1;0;1;1
101;1;57;2;1;2;0;1;1;1;1
101;1;58;1;2;2;1;0;0;1;1
101;1;59;1;2;2;0;0;1;1;1
101;1;60;1;1;1;0;1;1;1;1
101;1;61;1;1;1;1;1;1;1;1
101;1;62;2;2;2;0;1;0;1;1
101;1;63;2;1;1;0;0;1;1;1
101;1;64;1;1;1;1;1;0;1;1
101;1;65;1;1;1;1;1;1;1;1
101;1;66;2;2;2;1;1;0;1;1
101;1;67;1;1;1;1;1;0;1;1
101;1;68;2;2;2;1;1;0;1;1
101;1;69;2;2;2;1;1;1;1;1
101;1;70;1;2;1;0;1;0;1;1
101;1;71;2;2;1;0;0;0;1;1
101;1;72;1;2;1;0;1;0;1;1
101;1;73;2;2;1;1;0;0;1;1
101;1;74;1;1;1;1;1;0;1;1
101;1;75;1;2;2;1;0;1;1;1
101;1;76;1;2;2;1;0;1;1;1
101;1;77;1;1;2;1;0;1;1;1
101;1;78;2;1;1;0;0;0;1;1
101;1;79;1;2;2;1;0;0;1;1
101;1;80;1;2;2;1;0;1;1;1
101;1;81;1;2;2;1;0;1;1;1
101;1;82;2;2;1;0;0;0;1;1
101;1;83;2;2;2;0;1;1;1;1
101;1;84;1;1;1;0;1;0;1;1
101;1;85;1;2;2;0;0;1;1;1
101;1;86;1;2;2;0;0;1;1;1
101;1;87;2;1;2;0;1;0;1;1
101;1;88;1;1;2;1;0;0;1;1
101;1;89;1;1;1;1;1;1;1;1
101;1;90;2;1;1;0;0;0;1;1
101;1;91;1;1;1;0;1;0;1;1
101;1;92;2;1;2;0;1;0;1;1
101;1;93;2;2;2;1;1;1;1;1
101;1;94;2;1;1;1;0;1;1;1
101;1;95;2;2;1;0;0;1;1;1
101;1;96;1;2;2;0;0;0;1;1
101;1;97;2;1;1;1;0;0;1;1
101;1;98;1;1;1;1;1;0;1;1
101;1;99;1;2;1;1;1;1;1;1
101;1;100;1;2;1;1;1;1;1;1
101;1;101;1;1;2;1;0;1;1;1
101;1;102;2;1;2;1;1;0;1;1
101;1;103;1;1;2;1;0;0;1;1
101;1;104;2;1;1;1;0;0;1;1
101;1;105;2;2;1;1;0;1;1;1
101;1;106;2;2;2;1;1;1;1;1
101;1;107;2;2;2;1;1;1;1;1
101;1;108;2;2;2;1;1;1;1;1
101;1;109;1;2;2;1;0;0;1;1
101;1;110;2;2;1;0;0;0;1;1
101;1;111;1;2;1;0;1;0;1;1
101;1;112;1;2;1;1;1;1;1;1
101;1;113;1;1;1;0;1;1;1;1
101;1;114;1;2;1;1;1;1;1;1
101;1;115;2;2;2;0;1;0;1;1
101;1;116;1;2;1;1;1;0;1;1
101;1;117;2;1;1;1;0;0;1;1
101;1;118;2;2;2;0;1;1;1;1
101;1;119;2;2;1;0;0;1;1;1
101;1;120;1;2;1;1;1;0;1;1
101;1;121;1;2;1;0;1;1;1;1
101;1;122;1;1;1;1;1;1;1;1
101;1;123;1;2;1;0;1;1;1;1
101;1;124;1;2;2;1;0;1;1;1
101;1;125;1;2;1;1;1;1;1;1
102;1;1;2;1;2;1;1;0;1;1
102;1;2;2;1;2;1;1;1;1;1
102;1;3;1;1;2;1;0;0;1;1
102;1;4;1;1;1;0;1;1;1;1
102;1;5;1;2;2;1;0;1;1;1
102;1;6;2;1;2;1;1;0;1;1
102;1;7;1;1;1;0;1;0;1;1
102;1;8;2;2;1;0;0;0;1;1
102;1;9;2;1;1;0;0;1;1;1
102;1;10;2;2;2;0;1;1;1;1
102;1;11;2;1;2;1;1;1;1;1
102;1;12;2;2;2;0;1;1;1;1
102;1;13;2;2;2;0;1;1;1;1
102;1;14;2;2;2;0;1;1;1;1
102;1;15;1;2;1;1;1;0;1;1
102;1;16;1;1;1;1;1;1;1;1
102;1;17;1;2;1;1;1;1;1;1
102;1;18;2;1;2;0;1;0;1;1
102;1;19;2;2;2;0;1;1;1;1
102;1;20;1;2;1;1;1;0;1;1
102;1;21;2;1;1;0;0;0;1;1
102;1;22;1;2;1;1;1;0;1;1
102;1;23;1;2;2;0;0;1;1;1
102;1;24;1;2;1;1;1;1;1;1
102;1;25;2;2;2;0;1;0;1;1
102;1;26;1;2;1;0;1;0;1;1
102;1;27;1;2;2;1;0;1;1;1
102;1;28;1;1;1;1;1;1;1;1
102;1;29;1;1;1;0;1;1;1;1
102;1;30;1;2;1;1;1;1;1;1
102;1;31;1;2;2;0;0;1;1;1
102;1;32;2;2;2;0;1;0;1;1
102;1;33;2;1;2;0;1;1;1;1
102;1;34;1;1;2;1;0;0;1;1
102;1;35;1;2;1;1;1;1;1;1
102;1;36;2;1;2;1;1;0;1;1
102;1;37;1;1;1;0;1;0;1;1
102;1;38;2;1;2;0;1;0;1;1
102;1;39;2;2;2;1;1;1;1;1
102;1;40;2;-1;1;0;0;1;1;1
102;1;41;2;1;2;0;1;1;1;1
102;1;42;-1;-1;-1;0;-1;0;1;1
102;1;43;-1;-1;-1;0;-1;1;1;1
102;1;44;-1;-1;-1;0;-1;1;1;1
102;1;45;2;1;2;0;1;0;1;1
102;1;46;1;1;1;1;1;0;1;1
102;1;47;2;1;2;0;1;0;1;1
102;1;48;2;2;1;1;0;1;1;1
102;1;49;2;2;2;1;1;1;1;1
102;1;50;2;2;2;0;1;1;1;1
102;1;51;2;-1;1;0;0;1;1;1
102;1;52;2;1;2;0;1;1;1;1
102;1;53;1;2;2;0;0;0;1;1
102;1;54;1;2;2;1;0;1;1;1
102;1;55;2;1;2;0;1;0;1;1
102;1;56;2;1;2;0;1;1;1;1
102;1;57;1;1;2;1;0;0;1;1
102;1;58;-1;-1;-1;0;-1;0;1;1
102;1;59;-1;-1;-1;0;-1;1;1;1
102;1;60;-1;-1;-1;0;-1;1;1;1
102;1;61;-1;-1;-1;0;-1;1;1;1
102;1;62;1;2;2;0;0;0;1;1
102;1;63;1;1;1;0;1;1;1;1
102;1;64;1;2;1;1;1;1;1;1
102;1;65;2;1;2;1;1;0;1;1
102;1;66;2;2;2;1;1;1;1;1
102;1;67;2;2;1;1;0;1;1;1
