id;inverse_temperature;reward_learning_rate;eligibility_trace_decay;transition_learning_rate;mixing_weight_low_stable;mixing_weight_high_stable;mixing_weight_low_variable;mixing_weight_high_variable;fai_decay_wm;choice_stickiness;response_stickiness
12_100;1.06305835765283;0.0613437701563706;0.283195165451091;0.585526406086495;0.44899785268717;0.821340132092468;0.258990134302872;0.198609375628038;0.591067054644576;0.437595617299736;0.291693622072554
12_101;0.860737396736149;0.030138571162335;0.404287972234305;0.614878997226871;0.0330742986266919;0.819692846485728;0.0781155019814046;0.570337709663647;0.527784711049553;-0.302859092212057;-0.230238928551977
12_103;1.53809032320552;0.590001025873795;0.528959915356313;0.904371536166749;0.593956107121474;0.622386739648951;0.474074524351094;0.726084656691271;0.296751297355856;1.42149119334689;-0.153787859651859
12_107;0.960392963577981;0.0334017827183372;0.333825368554834;0.816904998998501;0.476833259901715;0.854080811674451;0.56901396624682;0.696112476286226;0.346041356064313;-0.0104754546826459;-0.322217392266163
22_005;0.577428158261794;0.422267022454836;0.338111858688645;0.70493284457526;0.863610043981261;0.730201427385345;0.227125159745716;0.34743538239779;0.818234432608248;0.994922258650079;0.314055749085881
22_008;0.516715822225607;0.777980847679343;0.717367509028277;0.0102097228244135;0.732083929158228;0.60975548913143;0.597266442793526;0.625373419236611;0.621154635178775;1.33682766108312;0.159974030881339
22_009;0.146724451556427;0.289574440582828;0.367866799053244;0.419325766859161;0.295867784951437;0.364928789287595;0.409481359965945;0.598179285566041;0.451919166472561;-1.3126266287926;-0.271894981438879
22_010;0.282087418452554;0.0535373560452589;0.129233397972814;0.207478470359277;0.077160754561458;0.578167582108419;0.442710359821073;0.384562423957789;0.197727505462107;0.325665528900428;0.19020105428799
22_014;0.267805225307812;0.856357492482855;0.664629406672459;0.503896683598514;0.614502530124339;0.603014636438298;0.3538165999009;0.273010136252362;0.665608234582198;1.3524673639453;-0.40120498659238
22_015;1.5955628256475;0.0231051411493859;0.0777610568368561;0.704738053462445;0.835334939070134;0.734545614748358;0.106435339144151;0.106584331821935;0.154637453704782;0.758172402234012;0.0215272174573721
22_016;0.906354094915862;0.227049724975441;0.361773228177721;0.768376125832081;0.400698054591447;0.206163973559459;0.0932770031553494;0.367574889669436;0.526698178244378;0.874729473304008;-0.158146075990681
22_017;0.215976136779088;0.610468719157417;0.243058263204203;0.292862558067808;0.39440200716946;0.159305750261259;0.429876362063445;0.359291907853709;0.695020905572054;2.58275322241328;-0.505861074484366
22_018;1.022645040152;0.123974222001039;0.506042644084097;0.31712791423137;0.646726949853661;0.5911677965027;0.429516384314608;0.6195576268021;0.443878266621353;-0.396647672553637;-0.0620582290077157
22_020;0.40682199068823;0.0675149007184783;0.249519153339393;0.577465748897762;0.107433436442985;0.633708726734728;0.451908899424501;0.44621830761821;0.513064124022909;0.356846707636549;-1.47260492917851
22_021;0.586000879071395;0.855914181444106;0.655813727286242;0.449898323513485;0.232930087235049;0.116944208640755;0.608344308670822;0.39895511544815;0.59472384280797;2.49814655487138;-0.150059258408251
22_022;0.893459829004926;0.852315834368597;0.705449711587203;0.0085879593473216;0.917142168824864;0.893010544168839;0.708649983334627;0.648080467037891;0.442869058778917;0.735819000003147;0.067306926682269
22_032;0.419921164965435;0.126953454324108;0.315824222593438;0.0306474692794139;0.0911966925768097;0.745037989053754;0.760602279540793;0.166466448963236;0.6885096915295;-0.520944928966377;-0.378398785520661
22_037;0.853315824750425;0.0595752861573767;0.288417518894497;0.0376915835395313;0.489733767523376;0.865761596966359;0.570913511874778;0.18591488452903;0.865217522924336;-0.531945078201442;-0.297909479296186
22_038;0.526577555889909;0.0641688257616012;0.4180477106477;0.344317005530788;0.419020202207238;0.637666586900829;0.632490525196393;0.681489203927062;0.56342137395723;0.343219836524903;0.227905100911707
22_041;0.236329309759694;0.285803260634238;0.404035543206646;0.683397680204454;0.165269160017028;0.173325056956063;0.509225770465221;0.670027947708635;0.173897112067944;0.108717157216056;-1.77774602062298
22_050;0.333476908643468;0.0913526081296319;0.373816077412306;0.146955844375884;0.599256484715363;0.602586073203086;0.472512229638589;0.320393548474861;0.557736192361543;-0.0560251877189111;-0.699507727448903
22_055;0.270196239868255;0.940193178557264;0.0743939520176444;0.116346146941054;0.241925224409169;0.72664697544035;0.437820762374607;0.237089714424955;0.634775308523102;0.124359091957537;0.215865937381889
22_056;3.50842203781919;0.0371462142298073;0.032754781972842;0.530611743979049;0.0265976031166936;0.0439877751386035;0.0480506847783835;0.0623584277661811;0.508902788232745;0.514951077115808;-0.022320865091193
22_058;0.584100691667222;0.812831786928275;0.668840705123387;0.215670768685755;0.859821147832192;0.871023873826379;0.469395371039972;0.781997831837385;0.445558654887632;0.699838721397348;0.0486500699778453
22_061;0.35667670626036;0.129989660589753;0.413911781196014;0.0199880253247517;0.103696859347283;0.506998051609814;0.723866775494268;0.60773196762498;0.303101829239676;0.151762597609981;-0.135601617988917
22_062;1.06902320510316;0.0743482364691644;0.406862802775724;0.614487892073582;0.656548694187541;0.733857856081401;0.3219061818114;0.169545153151168;0.461254591327285;0.99443323033757;-0.0978846522329499
22_063;0.669390703952775;0.930608113701142;0.832845241206728;0.83538222775199;0.790410343887316;0.792466336291206;0.526011425673867;0.688583452491383;0.407826288339267;0.274705012409455;-0.347237745099945
22_064;0.34613698901224;0.744437844602449;0.595330314479796;0.691038337323515;0.174021472777946;0.165570998753919;0.587247996035415;0.180476003478151;0.504573369854539;1.47050449333696;-0.583272203697293
22_065;1.17352125412413;0.0407772575545244;0.209729254218264;0.206074248527206;0.503770779127323;0.844256248940032;0.153711223619311;0.275441708199678;0.112481203740039;1.04836830671521;-0.334394711527799
22_066;1.03662809047286;0.0454709705035105;0.396094642227193;0.585656741560147;0.564370885078729;0.876001924628439;0.50859525800666;0.261898691297014;0.405116252622591;0.579283589999885;-0.107331305768125
22_068;0.452154950489986;0.352007046917464;0.288433295115771;0.259487770436896;0.266205890696038;0.272814860584796;0.265348635909784;0.377406364671817;0.536552387749855;1.11544241898498;-0.164554046246951
22_077;0.93239914219737;0.0595385924392915;0.387813707832288;0.00925215399718773;0.531276861713277;0.674775796947256;0.402151395669969;0.663316403631472;0.133059945474433;1.38983411246457;-0.336751630060633
22_104;0.66383515167927;0.0852141955738003;0.716671896755185;0.0418693802344587;0.0756343100798075;0.271455348710422;0.280426103444321;0.520740290572249;0.409352956683983;0.69272963995856;-0.0217804256088321
22_105;0.290712768672025;0.0437789783041514;0.323221007875962;0.525465731890696;0.258511432874309;0.254474586730284;0.221760828226516;0.464569696529545;0.604479234147937;-0.226838649882082;-1.62728407667331
22_106;0.529293481912944;0.269792346361516;0.347387799570332;0.815043008530718;0.255700741216408;0.159670177125124;0.881043398064931;0.36647257639456;0.69034368179139;1.35128475360969;-0.737191457400451
22_108;0.54762257008221;0.843778170483846;0.838855168117411;0.146551153509873;0.750224357002815;0.503799021252382;0.499487863702578;0.590698670876675;0.0740823623674951;0.808650280033258;0.0908131765366386
22_109;0.999963553343889;0.12497840209059;0.444894231100664;0.656928894007359;0.487606988539439;0.817411790399739;0.218804455533275;0.316231046505017;0.212841894383783;0.760062740742647;-0.312376472323448
22_110;0.915969682355832;0.0434084670142168;0.340302511034209;0.121846277376844;0.0706264254326819;0.167749281180202;0.150216708470289;0.689036099776654;0.681495013962142;0.833672291602158;0.0836372332580848
22_111;0.262098093440185;0.095530757439888;0.371366683920992;0.368024780270971;0.362411961411417;0.49179646216455;0.289839742113302;0.527467491635361;0.53939209965358;-0.308258331516078;0.86592711853188
22_112;0.699487207941629;0.0515195617639281;0.747510762966268;0.498058373374403;0.433010922831126;0.585886930750255;0.139423072123318;0.117302763317599;0.808133541394292;0.254445562019286;-0.19682263924751
22_114;1.06667411407792;0.048763749141109;0.458714907493986;0.501867345875657;0.518850148488363;0.397866725673175;0.310736072113074;0.276836791117905;0.363821872200623;2.04907442169832;-0.238946333013823
22_115;0.553754302153314;0.114565671310582;0.568505645852101;0.609893301914826;0.129422177771942;0.417835642492897;0.685357677591948;0.391336804762275;0.610841454578708;0.953832075955992;-0.878883659486627
22_117;0.916353948593132;0.100082262635254;0.52854054613487;0.013491598105669;0.595286375775879;0.447799416970089;0.384534146657416;0.419108351000218;0.413980667466138;-0.100452150533834;-0.136898769001344
22_119;1.21044973118467;0.0749755795937847;0.214506353649696;0.0154244425610204;0.631998602477045;0.862740724911716;0.589220414562194;0.305883931774586;0.367880194827676;0.401780122792027;0.202502652745999
22_120;0.424674695691345;0.881595188954204;0.208578614042788;0.108754155567124;0.717991024257075;0.843924678295838;0.768600544189429;0.409647971005678;0.17783808990074;1.29639727401546;0.634733863431043
22_121;0.648607269504944;0.103487560453088;0.444479941966867;0.0294574663580248;0.166092704200329;0.0479014786290802;0.42245716227202;0.347258037710481;0.587230001079399;-0.167022641800737;-0.51711935225044
22_122;1.02675288826341;0.132718937522227;0.467459253753432;0.570808668912969;0.655522853984551;0.772277786553992;0.228690023255848;0.543783491312825;0.371606911301652;0.523939022506417;-0.310738244741092
22_123;0.46382898362411;0.68080799723081;0.180539620372132;0.536520758665742;0.537125152772066;0.480357464238118;0.66597987664471;0.212700718666649;0.227749481391039;0.744856187865092;0.310419939113589
22_124;0.320945106549384;0.448639744101213;0.207184055941427;0.256743222224619;0.199149061033828;0.313718112134489;0.720575296963794;0.278694072556361;0.564906373542808;1.25904199249327;0.90711997063489
22_125;0.126559266943047;0.80622174914597;0.740860241667736;0.408140378571399;0.467805036441482;0.257630691531375;0.265238876585495;0.498424281114743;0.531884432033116;0.11774393428521;-0.602970933101702
22_126;0.524512895421747;0.278406970555107;0.135430022617037;0.527730804041819;0.678930650895707;0.750807255406783;0.252261538814608;0.471788155173924;0.128936805727528;0.290762922685647;-0.871051868981687
22_127;0.141024450399283;0.207492324484456;0.305462970801867;0.54746800954853;0.369382147520095;0.291359470071685;0.33105330859274;0.551552780511329;0.764092138080082;0.205116068796039;-1.06362696535336
22_131;0.54919000560644;0.116016131348885;0.705462209266528;0.0344519923800614;0.103971371998369;0.211086379730447;0.590268850931011;0.11874821481278;0.43786853198392;0.350242953137139;0.373542118201567
22_133;1.12738467962955;0.0331128754617121;0.282086467463428;0.0855993386549158;0.773401876107874;0.851959708377294;0.442170068656199;0.162611002652212;0.312278710302232;0.424173468893579;0.037084459460479
22_134;0.480283042678188;0.0332951927109133;0.167688149817123;0.0205525082110139;0.102212564245677;0.186855481939777;0.422534187629394;0.201241886106358;0.329190356872006;0.836664888571567;1.7140972642362
22_135;0.274725924636365;0.078466859717923;0.483773934416866;0.591684420153034;0.283880858797183;0.244004106443994;0.468052011890198;0.642504468639695;0.5938638502944;0.850644912271067;-0.260390912459452
22_136;2.05259980142916;0.0399813701128499;0.211960567034928;0.00680530612258271;0.128040669062861;0.135880644942504;0.109119344154625;0.450130233731558;0.726437820892932;1.57771925708217;0.0183115172399114
22_137;0.434790907807932;0.0845481201791839;0.253721829576941;0.560723537103722;0.371180417534765;0.335140633889577;0.359587680725352;0.330300839566999;0.544384668013523;1.05478461294333;0.537669915541859
22_138;1.05292881070139;0.128794737995527;0.279988716245591;0.439858171230486;0.22772875871817;0.879328445393929;0.251894301748431;0.358145400433746;0.130100467844439;-0.031617406023597;-0.042437084142212
22_139;0.395742224278941;0.439381352424;0.466208189555854;0.635716511675962;0.537301602253609;0.236405846260798;0.348085465069756;0.783903496878642;0.629981314698253;2.34036321677693;0.309893676975165
22_141;0.940859745841557;0.0281321769292333;0.644345977577414;0.551545788783362;0.351580021553879;0.304481501036063;0.0486252279517426;0.0688953192244328;0.00801027639891176;1.9128891939306;-0.392492137101955
22_142;1.19642871938978;0.0391849294340667;0.137470397736411;0.211921086155056;0.226164414038556;0.151238548432929;0.214785518027328;0.0554137188804007;0.74744850584847;0.852996735398961;-0.249709437971263
22_143;1.54139523947493;0.0830363753707987;0.25413431525412;0.00884437579651946;0.41518055382651;0.842294373588622;0.118740465494279;0.316062185492664;0.402996677432415;0.691680423418126;0.0566505791032998
22_144;0.747138327442679;0.72620160888443;0.729104616472909;0.40547900333795;0.700664363005651;0.731919202203788;0.673130451137897;0.821388242366228;0.689113065438367;0.113669722467454;-0.0272714701545132
22_145;0.776079766088411;0.147270672639559;0.713666987681378;0.347117908234985;0.562946374479204;0.853387299372082;0.228973664749206;0.368786486699895;0.842338233993143;0.953609816953711;0.173916449826974
22_146;0.83543782890687;0.0824503020642551;0.287638808413967;0.0710712430637573;0.48264744766979;0.270219810507165;0.851006559572072;0.558915720597105;0.432488150514003;-0.600168070938491;-0.452906340710765
